exp_group,user_id,likes,views,ctr
Control,23521,26,179,0.1452513966480447
Test,138444,41,141,0.2907801418439716
Control,133057,21,69,0.3043478260869565
Test,109417,6,68,0.088235294117647
Control,23173,14,57,0.2456140350877192
Control,31722,9,40,0.225
Test,138664,20,67,0.2985074626865671
Test,121371,7,69,0.1014492753623188
Control,115108,9,94,0.0957446808510638
Test,4163,5,56,0.0892857142857142
Control,10899,7,29,0.2413793103448276
Control,114802,4,56,0.0714285714285714
Control,123165,11,32,0.34375
Control,10785,8,27,0.2962962962962963
Test,4337,7,33,0.2121212121212121
Test,129552,13,44,0.2954545454545454
Test,13142,4,42,0.0952380952380952
Test,129294,14,92,0.1521739130434782
Test,12928,14,38,0.3684210526315789
Test,133171,2,23,0.0869565217391304
Control,28355,30,232,0.1293103448275862
Control,20168,12,75,0.16
Control,135770,32,121,0.2644628099173554
Test,29720,5,37,0.1351351351351351
Control,135912,23,110,0.209090909090909
Control,135314,33,106,0.3113207547169811
Test,22235,13,127,0.1023622047244094
Test,30644,13,30,0.4333333333333333
Control,19812,7,31,0.2258064516129032
Control,27833,17,87,0.1954022988505747
Control,135492,1,17,0.0588235294117647
Control,33008,16,58,0.2758620689655172
Control,32834,7,44,0.1590909090909091
Control,1820,5,33,0.1515151515151515
Test,128916,6,56,0.1071428571428571
Control,125995,0,12,0.0
Control,118084,18,107,0.1682242990654205
Control,118590,9,47,0.1914893617021276
Control,1200,4,13,0.3076923076923077
Test,132535,42,146,0.2876712328767123
Control,108745,10,68,0.1470588235294117
Test,132307,7,72,0.0972222222222222
Test,111264,9,26,0.3461538461538461
Test,132635,8,93,0.086021505376344
Test,23177,21,53,0.3962264150943396
Test,110696,7,63,0.1111111111111111
Control,24665,12,26,0.4615384615384615
Control,109413,20,98,0.2040816326530612
Test,23391,14,151,0.0927152317880794
Test,110860,3,28,0.1071428571428571
Control,16466,6,31,0.1935483870967742
Test,136291,11,80,0.1375
Control,21326,2,21,0.0952380952380952
Control,29331,34,158,0.2151898734177215
Test,107380,15,45,0.3333333333333333
Test,26874,4,48,0.0833333333333333
Test,19293,1,12,0.0833333333333333
Test,19439,4,51,0.0784313725490196
Test,136729,3,62,0.0483870967741935
Control,134420,14,56,0.25
Control,113511,14,77,0.1818181818181818
Control,13937,15,88,0.1704545454545454
Control,130949,14,78,0.1794871794871795
Control,122602,32,89,0.3595505617977528
Test,123962,6,18,0.3333333333333333
Control,122766,9,37,0.2432432432432432
Control,130643,17,84,0.2023809523809523
Test,110374,16,48,0.3333333333333333
Test,137557,2,15,0.1333333333333333
Control,131900,27,135,0.2
Test,25982,12,73,0.1643835616438356
Test,26550,11,44,0.25
Control,23910,18,89,0.2022471910112359
Control,24020,66,236,0.2796610169491525
Control,139305,3,15,0.2
Control,32223,10,58,0.1724137931034483
Control,32109,8,58,0.1379310344827586
Control,131216,20,72,0.2777777777777778
Test,117711,10,29,0.3448275862068966
Control,118978,4,30,0.1333333333333333
Control,6696,16,64,0.25
Control,119060,3,30,0.1
Test,116835,4,12,0.3333333333333333
Test,125374,12,38,0.3157894736842105
Control,6532,12,36,0.3333333333333333
Test,125146,4,41,0.0975609756097561
Test,9190,21,68,0.3088235294117647
Test,109907,1,12,0.0833333333333333
Control,32208,20,106,0.1886792452830188
Test,110049,9,26,0.3461538461538461
Control,31924,8,61,0.1311475409836065
Test,137796,0,15,0.0
Control,32462,29,124,0.2338709677419354
Test,17438,30,75,0.4
Test,137562,6,61,0.0983606557377049
Test,25767,35,167,0.2095808383233532
Test,25621,2,32,0.0625
Test,110491,32,145,0.2206896551724138
Test,137704,9,86,0.1046511627906976
Test,125031,7,67,0.1044776119402985
Control,127502,14,53,0.2641509433962264
Control,14720,2,13,0.1538461538461538
Test,298,1,18,0.0555555555555555
Control,15176,5,19,0.2631578947368421
Control,6979,6,13,0.4615384615384615
Control,14892,14,33,0.4242424242424242
Control,118911,5,22,0.2272727272727272
Test,27481,2,30,0.0666666666666666
Test,136726,6,71,0.0845070422535211
Test,19424,10,25,0.4
Control,112758,13,57,0.2280701754385964
Test,26695,2,32,0.0625
Control,112914,5,7,0.7142857142857143
Control,122675,13,68,0.1911764705882352
Test,124241,4,39,0.1025641025641025
Control,130544,6,26,0.2307692307692307
Test,11713,16,76,0.2105263157894736
Test,124669,15,170,0.088235294117647
Test,11635,21,69,0.3043478260869565
Test,116292,8,67,0.1194029850746268
Test,16313,17,52,0.3269230769230769
Test,128133,46,141,0.3262411347517731
Test,7936,7,17,0.4117647058823529
Control,1733,5,19,0.2631578947368421
Test,15381,8,24,0.3333333333333333
Test,15527,29,80,0.3625
Test,128809,22,84,0.2619047619047619
Control,126102,9,48,0.1875
Test,7546,2,42,0.0476190476190476
Test,120390,8,84,0.0952380952380952
Test,128589,2,27,0.074074074074074
Test,128767,3,24,0.125
Test,7198,10,45,0.2222222222222222
Test,31295,1,10,0.1
Control,16623,4,21,0.1904761904761904
Test,31579,10,104,0.0961538461538461
Control,138521,7,57,0.1228070175438596
Test,110695,6,23,0.2608695652173913
Test,31009,17,184,0.092391304347826
Test,22606,2,16,0.125
Control,25246,16,60,0.2666666666666666
Test,132536,5,64,0.078125
Test,30789,34,127,0.2677165354330709
Control,138759,7,16,0.4375
Control,123404,10,41,0.2439024390243902
Control,10626,18,108,0.1666666666666666
Test,121052,6,63,0.0952380952380952
Test,120942,20,65,0.3076923076923077
Control,10544,15,108,0.1388888888888889
Control,10324,5,21,0.238095238095238
Test,129125,25,85,0.2941176470588235
Test,121272,2,31,0.064516129032258
Test,121794,2,26,0.0769230769230769
Test,12579,4,13,0.3076923076923077
Test,121364,6,77,0.0779220779220779
Test,30431,18,44,0.4090909090909091
Test,134032,12,134,0.0895522388059701
Test,30317,30,49,0.6122448979591837
Control,20085,9,42,0.2142857142857142
Test,114585,7,18,0.3888888888888889
Test,21532,24,148,0.1621621621621621
Control,136067,13,27,0.4814814814814814
Control,125620,20,57,0.3508771929824561
Test,6798,16,55,0.2909090909090909
Test,127655,17,57,0.2982456140350877
Test,6388,12,47,0.2553191489361702
Test,14591,5,14,0.3571428571428571
Control,125052,3,26,0.1153846153846153
Control,117011,20,83,0.2409638554216867
Test,127939,18,37,0.4864864864864865
Test,24328,17,54,0.3148148148148148
Control,110166,3,11,0.2727272727272727
Control,26072,1,11,0.0909090909090909
Control,137823,12,69,0.1739130434782608
Test,24000,47,115,0.408695652173913
Control,137965,15,74,0.2027027027027027
Control,18047,17,90,0.1888888888888888
Control,26228,21,105,0.2
Test,32203,55,167,0.3293413173652694
Test,32121,2,21,0.0952380952380952
Control,109896,15,107,0.1401869158878504
Control,124720,4,38,0.1052631578947368
Test,14259,4,16,0.25
Control,3079,25,119,0.2100840336134453
Control,3253,3,27,0.1111111111111111
Test,130539,27,67,0.4029850746268656
Test,130851,20,136,0.1470588235294117
Test,13691,4,8,0.5
Test,122778,29,95,0.3052631578947368
Test,130805,10,33,0.303030303030303
Control,136311,33,127,0.2598425196850393
Control,18519,21,129,0.1627906976744186
Control,26716,18,81,0.2222222222222222
Test,21132,4,48,0.0833333333333333
Test,134828,9,22,0.4090909090909091
Test,29081,2,31,0.064516129032258
Control,19273,7,23,0.3043478260869565
Test,134244,1,19,0.0526315789473684
Test,134358,17,78,0.2179487179487179
Test,113317,42,145,0.2896551724137931
Control,19103,18,94,0.1914893617021276
Control,18989,25,140,0.1785714285714285
Test,138780,31,65,0.4769230769230769
Control,132515,21,75,0.28
Test,17038,12,112,0.1071428571428571
Test,138672,6,20,0.3
Test,138498,19,90,0.2111111111111111
Control,132797,32,124,0.2580645161290322
Test,24831,26,75,0.3466666666666667
Control,15832,16,126,0.1269841269841269
Control,7351,9,27,0.3333333333333333
Test,1644,2,29,0.0689655172413793
Control,7521,7,21,0.3333333333333333
Control,119847,2,17,0.1176470588235294
Test,1188,2,33,0.0606060606060606
Test,9245,6,67,0.0895522388059701
Control,128044,6,13,0.4615384615384615
Test,20234,4,46,0.0869565217391304
Test,108011,3,14,0.2142857142857142
Control,21685,21,47,0.4468085106382978
Control,30170,5,32,0.15625
Control,29886,16,60,0.2666666666666666
Test,28417,33,110,0.3
Control,21969,19,93,0.2043010752688172
Control,22297,19,167,0.1137724550898203
Test,19622,3,33,0.0909090909090909
Control,30326,29,136,0.213235294117647
Control,30404,19,135,0.1407407407407407
Control,113994,16,55,0.2909090909090909
Control,30624,21,83,0.253012048192771
Test,135650,5,43,0.1162790697674418
Control,133725,12,39,0.3076923076923077
Control,30482,17,129,0.1317829457364341
Control,121359,34,161,0.2111801242236025
Control,130002,14,80,0.175
Control,121533,3,22,0.1363636363636363
Control,129718,5,14,0.3571428571428571
Control,4403,13,68,0.1911764705882352
Test,114790,6,56,0.1071428571428571
Test,123323,12,40,0.3
Test,2450,3,38,0.0789473684210526
Control,121251,5,28,0.1785714285714285
Control,121105,19,63,0.3015873015873015
Test,2116,32,58,0.5517241379310345
Test,123557,6,61,0.0983606557377049
Control,120949,17,100,0.17
Control,113697,22,70,0.3142857142857143
Test,108282,39,125,0.312
Control,114167,10,48,0.2083333333333333
Control,22294,12,66,0.1818181818181818
Test,107570,15,49,0.3061224489795918
Test,28604,30,164,0.1829268292682926
Control,133274,0,10,0.0
Control,30165,32,168,0.1904761904761904
Control,121032,15,68,0.2205882352941176
Control,12955,21,76,0.2763157894736842
Control,121118,37,189,0.1957671957671957
Control,4752,14,58,0.2413793103448276
Test,3047,11,64,0.171875
Test,123088,18,53,0.3396226415094339
Test,2609,24,60,0.4
Control,121344,5,24,0.2083333333333333
Control,23542,13,67,0.1940298507462686
Control,23072,1,10,0.1
Control,23186,1,15,0.0666666666666666
Test,16685,10,26,0.3846153846153846
Control,132296,10,45,0.2222222222222222
Control,31111,29,133,0.2180451127819548
Test,138913,13,46,0.2826086956521739
Test,25582,2,13,0.1538461538461538
Control,30801,2,21,0.0952380952380952
Control,111583,9,73,0.1232876712328767
Control,120140,3,12,0.25
Test,118337,4,59,0.0677966101694915
Control,128145,16,65,0.2461538461538461
Control,15995,13,35,0.3714285714285714
Control,128501,21,89,0.2359550561797752
Test,1195,6,70,0.0857142857142857
Test,9590,4,10,0.4
Test,118679,23,170,0.1352941176470588
Control,119848,12,57,0.2105263157894736
Test,118111,29,83,0.3493975903614458
Test,1799,5,44,0.1136363636363636
Control,15831,5,33,0.1515151515151515
Test,9946,29,90,0.3222222222222222
Test,126292,26,66,0.3939393939393939
Control,3862,1,17,0.0588235294117647
Control,115864,2,19,0.1052631578947368
Test,117819,1,14,0.0714285714285714
Control,3698,6,21,0.2857142857142857
Control,124051,9,54,0.1666666666666666
Control,116532,11,52,0.2115384615384615
Control,124649,31,162,0.191358024691358
Test,130390,32,219,0.1461187214611872
Control,124813,14,123,0.1138211382113821
Control,3436,15,66,0.2272727272727272
Test,130176,39,158,0.2468354430379747
Control,27469,9,60,0.15
Control,136706,25,88,0.2840909090909091
Test,134251,9,23,0.391304347826087
Control,27177,2,16,0.125
Control,107375,16,100,0.16
Control,26849,12,81,0.1481481481481481
Control,136476,29,149,0.1946308724832214
Test,112848,1,13,0.0769230769230769
Test,113076,3,36,0.0833333333333333
Control,27013,7,47,0.1489361702127659
Test,127870,16,51,0.3137254901960784
Test,127514,29,96,0.3020833333333333
Control,125349,2,10,0.2
Control,116938,6,28,0.2142857142857142
Control,109713,6,17,0.3529411764705882
Control,110169,6,31,0.1935483870967742
Test,24327,6,62,0.0967741935483871
Test,32360,34,109,0.3119266055045872
Test,32524,3,31,0.0967741935483871
Test,24273,6,72,0.0833333333333333
Test,138133,10,86,0.1162790697674418
Control,32101,10,49,0.2040816326530612
Control,112527,15,110,0.1363636363636363
Test,137795,12,96,0.125
Control,31923,23,88,0.2613636363636363
Control,32379,23,87,0.264367816091954
Control,111943,8,39,0.2051282051282051
Control,24486,47,304,0.1546052631578947
Control,131892,28,166,0.1686746987951807
Control,111651,16,88,0.1818181818181818
Control,24258,9,43,0.2093023255813953
Control,24176,6,24,0.25
Test,25760,4,63,0.0634920634920634
Test,563,8,71,0.1126760563380281
Test,125138,30,105,0.2857142857142857
Control,6540,1,13,0.0769230769230769
Test,117007,13,38,0.3421052631578947
Test,9198,3,39,0.0769230769230769
Test,117411,2,27,0.074074074074074
Control,119068,7,36,0.1944444444444444
Control,118904,6,35,0.1714285714285714
Control,127397,11,65,0.1692307692307692
Control,118986,2,10,0.2
Control,20796,6,15,0.4
Control,28897,6,12,0.5
Test,107470,6,58,0.1034482758620689
Control,29517,5,22,0.2272727272727272
Control,112835,10,14,0.7142857142857143
Control,135124,23,134,0.1716417910447761
Test,124388,7,84,0.0833333333333333
Control,5598,3,19,0.1578947368421052
Test,116061,35,104,0.3365384615384615
Test,12220,2,23,0.0869565217391304
Test,11636,3,22,0.1363636363636363
Control,121898,29,153,0.1895424836601307
Test,124716,1,16,0.0625
Control,122364,37,85,0.4352941176470588
Control,14255,3,18,0.1666666666666666
Control,130081,39,201,0.1940298507462686
Test,7779,5,10,0.5
Test,120301,31,114,0.2719298245614035
Test,128048,7,71,0.0985915492957746
Test,8117,16,34,0.4705882352941176
Test,128814,11,158,0.0696202531645569
Control,118270,5,29,0.1724137931034483
Test,120727,7,40,0.175
Control,117914,31,102,0.3039215686274509
Control,1812,11,45,0.2444444444444444
Test,128586,2,22,0.0909090909090909
Control,138440,18,91,0.1978021978021978
Test,110852,9,28,0.3214285714285714
Test,31726,2,29,0.0689655172413793
Control,138668,9,47,0.1914893617021276
Control,109535,24,78,0.3076923076923077
Test,23169,20,99,0.202020202020202
Control,24803,31,120,0.2583333333333333
Control,25241,19,93,0.2043010752688172
Test,30786,23,194,0.1185567010309278
Control,138752,16,83,0.1927710843373494
Test,12936,38,74,0.5135135135135135
Control,123403,11,31,0.3548387096774194
Test,121051,27,61,0.4426229508196721
Control,10323,18,115,0.1565217391304348
Test,121101,1,18,0.0555555555555555
Test,121719,4,23,0.1739130434782608
Control,123303,13,46,0.2826086956521739
Control,114888,6,33,0.1818181818181818
Control,10793,3,16,0.1875
Control,2886,9,41,0.2195121951219512
Control,122993,18,91,0.1978021978021978
Control,135208,17,50,0.34
Control,28007,11,41,0.2682926829268293
Test,21887,2,24,0.0833333333333333
Control,135762,4,17,0.2352941176470588
Control,107553,15,86,0.1744186046511628
Test,133471,10,97,0.1030927835051546
Control,28281,16,67,0.2388059701492537
Test,106389,12,57,0.2105263157894736
Control,123006,16,87,0.1839080459770115
Test,4384,1,12,0.0833333333333333
Test,12367,1,23,0.0434782608695652
Test,121372,6,10,0.6
Control,123304,20,99,0.202020202020202
Control,114887,5,37,0.1351351351351351
Test,12697,16,39,0.4102564102564102
Control,10790,10,57,0.175438596491228
Test,121802,26,92,0.2826086956521739
Test,129559,13,40,0.325
Control,114805,7,36,0.1944444444444444
Test,121090,13,26,0.5
Test,121264,26,90,0.2888888888888888
Test,129467,18,59,0.3050847457627119
Control,28356,10,76,0.131578947368421
Control,135919,10,69,0.144927536231884
Test,133456,20,108,0.1851851851851851
Control,107566,11,27,0.4074074074074074
Test,21872,22,75,0.2933333333333333
Test,133930,8,23,0.3478260869565217
Control,135317,51,166,0.3072289156626506
Control,27838,4,10,0.4
Test,133884,18,31,0.5806451612903226
Control,27660,7,51,0.1372549019607843
Test,128759,12,140,0.0857142857142857
Control,118585,16,95,0.1684210526315789
Control,33627,1,16,0.0625
Control,9578,2,20,0.1
Control,9230,7,42,0.1666666666666666
Control,33421,3,24,0.125
Control,126770,0,6,0.0
Test,22818,12,34,0.3529411764705882
Control,138767,12,49,0.2448979591836734
Control,25586,10,34,0.2941176470588235
Test,132528,12,119,0.1008403361344537
Control,108824,6,48,0.125
Control,25238,17,81,0.2098765432098765
Test,22598,11,37,0.2972972972972973
Test,31131,24,83,0.2891566265060241
Control,108970,25,154,0.1623376623376623
Test,110813,7,71,0.0985915492957746
Test,132636,44,140,0.3142857142857143
Control,16689,2,14,0.1428571428571428
Test,23530,4,19,0.2105263157894736
Test,110859,6,48,0.125
Control,16469,14,59,0.2372881355932203
Test,31287,12,132,0.0909090909090909
Control,29332,24,59,0.4067796610169492
Test,107173,9,32,0.28125
Test,136448,14,118,0.1186440677966101
Control,134847,15,55,0.2727272727272727
Control,113504,12,59,0.2033898305084746
Test,136734,2,39,0.0512820512820512
Test,124817,4,47,0.0851063829787234
Control,130094,38,155,0.2451612903225806
Control,130204,39,138,0.2826086956521739
Test,11437,24,83,0.2891566265060241
Control,122007,17,91,0.1868131868131868
Control,5913,7,27,0.2592592592592592
Control,121893,19,63,0.3015873015873015
Test,124661,0,10,0.0
Test,116192,36,123,0.2926829268292683
Test,3850,19,52,0.3653846153846153
Test,124249,5,18,0.2777777777777778
Control,13672,8,37,0.2162162162162162
Control,130790,13,93,0.1397849462365591
Test,110369,42,112,0.375
Control,131821,18,69,0.2608695652173913
Control,24191,15,78,0.1923076923076923
Control,32528,23,80,0.2875
Control,24269,6,38,0.1578947368421052
Test,137696,11,88,0.125
Test,110483,12,41,0.2926829268292683
Test,25977,12,56,0.2142857142857142
Control,24489,6,43,0.1395348837209302
Test,137270,27,67,0.4029850746268656
Control,32454,26,95,0.2736842105263158
Test,110149,7,90,0.0777777777777777
Control,32372,15,81,0.1851851851851851
Control,140006,9,32,0.28125
Control,112434,24,68,0.3529411764705882
Test,18028,6,73,0.0821917808219178
Test,18142,6,22,0.2727272727272727
Control,139310,12,32,0.375
Control,31758,3,43,0.0697674418604651
Control,23557,8,45,0.1777777777777777
Test,18362,10,36,0.2777777777777778
Control,131109,17,89,0.1910112359550561
Test,18184,6,53,0.1132075471698113
Control,127402,4,24,0.1666666666666666
Test,117626,22,72,0.3055555555555556
Test,8269,4,42,0.0952380952380952
Control,119201,2,9,0.2222222222222222
Control,15168,7,32,0.21875
Test,125195,13,55,0.2363636363636363
Control,127952,7,53,0.1320754716981132
Control,119309,19,82,0.2317073170731707
Test,108441,3,55,0.0545454545454545
Test,27671,9,85,0.1058823529411764
